idx,AirQualityStation,img_path,s5p_path,Countrycode,Altitude,PopulationDensity,rural,suburban,urban,traffic,industrial,background,no2,o3,pm10
1810,STA-NL00404,STA-NL00404/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00404/l3_mean_europe_2018_2020_005dg.netcdf,NL,2,3352,0,0,1,0,0,1,24.51024556,47.6694432,21.62678869
1812,STA_ES1591A,STA_ES1591A/S2B_MSIL2A_20200703T112119_N0214_R037_T29TPH_20200703T140926.npy,STA_ES1591A/l3_mean_europe_2018_2020_005dg.netcdf,ES,450,29.9,1,0,0,0,1,0,8.074944849,46.83984041,13.87556798
1813,STA-SE0022A,STA-SE0022A/S2A_MSIL2A_20200319T101021_N0214_R022_T33VXF_20200319T130518.npy,STA-SE0022A/l3_mean_europe_2018_2020_005dg.netcdf,SE,58,356.6,0,0,1,0,0,1,11.45528958,55.26370772,12.41371496
1814,STA.DE_DESH057,STA.DE_DESH057/S2A_MSIL2A_20200815T104031_N0214_R008_T32UNF_20200815T115046.npy,STA.DE_DESH057/l3_mean_europe_2018_2020_005dg.netcdf,DE,30,2117.5,0,0,1,0,0,1,15.91931217,54.46159744,16.17322073
1816,STA_ES0017R,STA_ES0017R/S2A_MSIL2A_20200725T110631_N0214_R137_T29SQB_20200725T120536.npy,STA_ES0017R/l3_mean_europe_2018_2020_005dg.netcdf,ES,35,52.5,1,0,0,0,0,1,3.387795126,61.61663441,15.28828829
1818,STA.DE_DEBW076,STA.DE_DEBW076/S2A_MSIL2A_20200812T103031_N0214_R108_T32UMV_20200812T131334.npy,STA.DE_DEBW076/l3_mean_europe_2018_2020_005dg.netcdf,DE,148,395.1,0,1,0,0,0,1,16.31513702,53.84833952,14.3978497
1824,STA-BG0050A,STA-BG0050A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFN_20200831T122905.npy,STA-BG0050A/l3_mean_europe_2018_2020_005dg.netcdf,BG,581,1015.9,0,0,1,0,0,1,33.66089545,33.99565297,38.94112328
1825,STA-MK0044A,STA-MK0044A/S2B_MSIL2A_20200218T092029_N0214_R093_T34TEL_20200218T121747.npy,STA-MK0044A/l3_mean_europe_2018_2020_005dg.netcdf,MK,269,37.6,0,0,1,0,1,0,28.54973597,62.34381231,55.38958789
1826,STA.IT0544A,STA.IT0544A/S2B_MSIL2A_20200403T100549_N0214_R022_T32TNQ_20200403T135337.npy,STA.IT0544A/l3_mean_europe_2018_2020_005dg.netcdf,IT,210,112,0,1,0,0,0,1,22.49727626,59.5377334,25.4738676
1828,STA.IT0867A,STA.IT0867A/S2A_MSIL2A_20201221T100431_N0214_R122_T33TUG_20201221T115632.npy,STA.IT0867A/l3_mean_europe_2018_2020_005dg.netcdf,IT,397,57,0,0,1,1,0,0,21.1901341,44.90088004,19.22777778
1829,STA_ES1806A,STA_ES1806A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES1806A/l3_mean_europe_2018_2020_005dg.netcdf,ES,795,827.3,1,0,0,0,0,1,5.058464022,79.28363425,13.92412049
1830,STA_ES1472A,STA_ES1472A/S2B_MSIL2A_20200806T105619_N0214_R094_T30TXN_20200806T131026.npy,STA_ES1472A/l3_mean_europe_2018_2020_005dg.netcdf,ES,449,62.5,0,0,1,0,0,1,21.1865635,44.37432032,13.8451952
1831,STA.DE_DEBY012,STA.DE_DEBY012/S2A_MSIL2A_20200518T101031_N0214_R022_T32UQU_20200518T130110.npy,STA.DE_DEBY012/l3_mean_europe_2018_2020_005dg.netcdf,DE,420,196.8,0,1,0,0,0,1,21.29115607,52.18326324,19.15855502
1832,STA.DE_DEMV022,STA.DE_DEMV022/S2B_MSIL2A_20200327T101629_N0214_R065_T32UPF_20200327T134849.npy,STA.DE_DEMV022/l3_mean_europe_2018_2020_005dg.netcdf,DE,9,1159.2,0,0,1,1,0,0,27.80638089,40.67046137,21.17270873
1835,STA_ES1691A,STA_ES1691A/S2A_MSIL2A_20200927T105031_N0214_R051_T30TYK_20200927T135009.npy,STA_ES1691A/l3_mean_europe_2018_2020_005dg.netcdf,ES,616,86.2,0,1,0,0,0,1,5.769065007,63.94912892,9.564277998
1836,STA-FR08713,STA-FR08713/S2A_MSIL2A_20200825T104031_N0214_R008_T31TDH_20200825T151314.npy,STA-FR08713/l3_mean_europe_2018_2020_005dg.netcdf,FR,50,116.7,0,0,1,0,0,1,13.10090227,68.21840562,14.29983152
1839,STA.IT2063A,STA.IT2063A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT2063A/l3_mean_europe_2018_2020_005dg.netcdf,IT,48,205.7,1,0,0,0,1,0,21.58360003,52.97644251,35.68641624
1841,STA.DE_DEBB066,STA.DE_DEBB066/S2B_MSIL2A_20200811T100559_N0214_R022_T33UVT_20200811T133733.npy,STA.DE_DEBB066/l3_mean_europe_2018_2020_005dg.netcdf,DE,52,76.2,1,0,0,0,0,1,8.665383064,57.34354196,16.8460358
1845,STA-SI0034A,STA-SI0034A/S2A_MSIL2A_20201124T101341_N0214_R022_T33TUL_20201124T115339.npy,STA-SI0034A/l3_mean_europe_2018_2020_005dg.netcdf,SI,113,50.7,0,0,1,0,0,1,24.68282861,51.11489047,20.17307692
1846,STA-GR0008A,STA-GR0008A/S2B_MSIL2A_20200925T092029_N0214_R093_T34SEH_20200925T122756.npy,STA-GR0008A/l3_mean_europe_2018_2020_005dg.netcdf,GR,16,91.9,0,0,1,1,0,0,29.88555684,55.79596557,33.60810241
1848,STA.DE_DEBB029,STA.DE_DEBB029/S2A_MSIL2A_20200408T101021_N0214_R022_T33UVU_20200408T161405.npy,STA.DE_DEBB029/l3_mean_europe_2018_2020_005dg.netcdf,DE,5,40.2,0,1,0,0,1,0,11.61705216,57.41637194,19.37035568
1850,STA.IT2059A,STA.IT2059A/S2B_MSIL2A_20200725T101559_N0214_R065_T32TMK_20200725T135708.npy,STA.IT2059A/l3_mean_europe_2018_2020_005dg.netcdf,IT,25,77.5,0,0,1,0,0,1,5.579555692,40.77795011,16.76079545
1851,STA-CH0041A,STA-CH0041A/S2A_MSIL2A_20200713T103031_N0214_R108_T32TLT_20200713T132504.npy,STA-CH0041A/l3_mean_europe_2018_2020_005dg.netcdf,CH,550,177.4,0,1,0,0,0,1,16.88941047,53.8911018,15.57935252
1852,STA.IT1910A,STA.IT1910A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT1910A/l3_mean_europe_2018_2020_005dg.netcdf,IT,30,131.5,0,1,0,0,0,1,22.72741821,55.94037054,29.42414861
1858,STA.03.2701,STA.03.2701/S2A_MSIL2A_20200422T095031_N0214_R079_T33UXP_20200422T142128.npy,STA.03.2701/l3_mean_europe_2018_2020_005dg.netcdf,AT,155,236.3,0,1,0,0,0,1,18.78496953,58.7091306,22.07547613
1859,STA-NL00418,STA-NL00418/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00418/l3_mean_europe_2018_2020_005dg.netcdf,NL,3,1183.2,0,0,1,0,0,1,29.43873909,45.41226114,22.67016666
1860,STA_ES1268A,STA_ES1268A/S2B_MSIL2A_20200623T112119_N0214_R037_T29TQJ_20200623T143258.npy,STA_ES1268A/l3_mean_europe_2018_2020_005dg.netcdf,ES,267,97,0,0,1,1,0,0,26.75347023,55.15583218,19.52896359
1862,STA-RO0116A,STA-RO0116A/S2A_MSIL2A_20200828T090601_N0214_R050_T35TNL_20200828T114933.npy,STA-RO0116A/l3_mean_europe_2018_2020_005dg.netcdf,RO,22,63.5,0,0,1,0,1,0,16.09385836,49.35826087,20.35298387
1864,STA_ES1535A,STA_ES1535A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWJ_20200719T134605.npy,STA_ES1535A/l3_mean_europe_2018_2020_005dg.netcdf,ES,686,26.2,0,1,0,0,0,1,13.53476,62.34438713,24.63157253
1865,STA_ES0013R,STA_ES0013R/S2B_MSIL2A_20200703T112119_N0214_R037_T30TTL_20200703T140926.npy,STA_ES0013R/l3_mean_europe_2018_2020_005dg.netcdf,ES,985,16.8,1,0,0,0,0,1,1.19061509,72.24424921,8.074074074
1871,STA-FR06133,STA-FR06133/S2B_MSIL2A_20200515T104619_N0214_R051_T31UER_20200515T135604.npy,STA-FR06133/l3_mean_europe_2018_2020_005dg.netcdf,FR,151,453.4,1,0,0,0,0,1,8.008993302,52.31469991,17.72346451
1872,STA.DE_DEBW039,STA.DE_DEBW039/S2A_MSIL2A_20200921T103031_N0214_R108_T32UMU_20200921T151006.npy,STA.DE_DEBW039/l3_mean_europe_2018_2020_005dg.netcdf,DE,700,206.8,0,1,0,0,0,1,14.35893776,55.8963536,14.5525369
1873,STA_ES1418A,STA_ES1418A/S2B_MSIL2A_20200717T105619_N0214_R094_T30TXM_20200717T135336.npy,STA_ES1418A/l3_mean_europe_2018_2020_005dg.netcdf,ES,235,56.3,0,1,0,1,0,0,16.9329092,51.06245598,16.82729805
1874,STA_ES1746A,STA_ES1746A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TWM_20200910T135152.npy,STA_ES1746A/l3_mean_europe_2018_2020_005dg.netcdf,ES,570,62.3,1,0,0,0,1,0,5.079569394,68.43959591,14.51918591
1876,STA.IT0869A,STA.IT0869A/S2A_MSIL2A_20201221T100431_N0214_R122_T33TUG_20201221T115632.npy,STA.IT0869A/l3_mean_europe_2018_2020_005dg.netcdf,IT,21,259.1,0,0,1,0,0,1,20.10731707,47.31860521,23.45714286
1878,STA.DE_DENW067,STA.DE_DENW067/S2A_MSIL2A_20200507T104031_N0214_R008_T32UMC_20200507T133648.npy,STA.DE_DENW067/l3_mean_europe_2018_2020_005dg.netcdf,DE,106,1286.4,0,0,1,0,0,1,26.91396734,52.64693241,22.26542095
1882,STA.IT1594A,STA.IT1594A/S2B_MSIL2A_20191026T101029_N0213_R022_T32TQS_20191026T133255.npy,STA.IT1594A/l3_mean_europe_2018_2020_005dg.netcdf,IT,401,55.9,0,0,1,0,0,1,18.40837828,45.62403208,16.87246377
1883,STA.IT2168A,STA.IT2168A/S2B_MSIL2A_20200807T102559_N0214_R108_T32TLQ_20200807T132026.npy,STA.IT2168A/l3_mean_europe_2018_2020_005dg.netcdf,IT,243,333.8,0,0,1,0,0,1,34.50388981,44.28208403,28.41846154
1887,STA.CZ_LLIL,STA.CZ_LLIL/S2A_MSIL2A_20200915T101031_N0214_R022_T33UVS_20200915T130644.npy,STA.CZ_LLIL/l3_mean_europe_2018_2020_005dg.netcdf,CZ,422,141.8,0,0,1,0,0,1,14.88762112,62.80453066,21.85009355
1888,STA_ES1810A,STA_ES1810A/S2B_MSIL2A_20200620T110619_N0214_R137_T30TUK_20200620T131935.npy,STA_ES1810A/l3_mean_europe_2018_2020_005dg.netcdf,ES,469,827.3,1,0,0,0,0,1,10.35693524,59.24223675,18.5702257
1890,STA.CZ_HPLO,STA.CZ_HPLO/S2B_MSIL2A_20200808T100029_N0214_R122_T33UWR_20200808T125754.npy,STA.CZ_HPLO/l3_mean_europe_2018_2020_005dg.netcdf,CZ,747,117.7,1,0,0,0,0,1,5.159601703,80.17245523,15.52150348
1893,STA_ES2029A,STA_ES2029A/S2B_MSIL2A_20200819T110629_N0214_R137_T30TUL_20200819T132326.npy,STA_ES2029A/l3_mean_europe_2018_2020_005dg.netcdf,ES,1150,19.9,0,1,0,0,0,1,6.841042121,69.67259786,14.24338133
1894,STA-TR590341,STA-TR590341/S2A_MSIL2A_20200716T085601_N0214_R007_T35TNF_20200716T120405.npy,STA-TR590341/l3_mean_europe_2018_2020_005dg.netcdf,TR,199,160.2,0,0,1,0,0,1,21.58211171,38.1180011,40.48592097
1897,STA_ES1090A,STA_ES1090A/S2B_MSIL2A_20200717T105619_N0214_R094_T30TXM_20200717T135336.npy,STA_ES1090A/l3_mean_europe_2018_2020_005dg.netcdf,ES,196,56.3,0,1,0,0,1,0,20.54122119,48.20265245,20.00034059
1898,STA_ES1633A,STA_ES1633A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SXH_20200719T134605.npy,STA_ES1633A/l3_mean_europe_2018_2020_005dg.netcdf,ES,40,131.1,0,1,0,1,0,0,36.80902613,51.19603127,29.99680192
1901,STA-FR21021,STA-FR21021/S2B_MSIL2A_20200806T105619_N0214_R094_T30UYV_20200806T131026.npy,STA-FR21021/l3_mean_europe_2018_2020_005dg.netcdf,FR,56,123.7,0,0,1,0,0,1,11.8301403,49.70140322,15.88694529
1905,STA.CZ_BMIS,STA.CZ_BMIS/S2A_MSIL2A_20200922T100031_N0214_R122_T33UXQ_20200924T114821.npy,STA.CZ_BMIS/l3_mean_europe_2018_2020_005dg.netcdf,CZ,245,168.6,1,0,0,0,0,1,7.862835343,68.06399952,23.10499596
1909,STA_ES1835A,STA_ES1835A/S2A_MSIL2A_20200719T105031_N0214_R051_T30SWF_20200719T134605.npy,STA_ES1835A/l3_mean_europe_2018_2020_005dg.netcdf,ES,51,80.3,1,0,0,0,1,0,5.279347297,81.80429247,16.18166667
1916,STA.CZ_ZTNV,STA.CZ_ZTNV/S2A_MSIL2A_20200922T100031_N0214_R122_T33UXQ_20200924T114821.npy,STA.CZ_ZTNV/l3_mean_europe_2018_2020_005dg.netcdf,CZ,280,149.1,1,0,0,0,0,1,9.53259335,66.99778628,26.39414207
1917,STA-CH0053R,STA-CH0053R/S2A_MSIL2A_20200531T102031_N0214_R065_T32TMT_20200531T134031.npy,STA-CH0053R/l3_mean_europe_2018_2020_005dg.netcdf,CH,797,285.7,1,0,0,0,0,1,9.591193373,74.7164488,11.3910263
1920,STA-CH0044A,STA-CH0044A/S2A_MSIL2A_20200531T102031_N0214_R065_T32TMT_20200531T134031.npy,STA-CH0044A/l3_mean_europe_2018_2020_005dg.netcdf,CH,430,914.5,0,1,0,1,0,0,33.53861837,41.50530933,16.37539233
1921,STA.IT1908A,STA.IT1908A/S2B_MSIL2A_20201119T101319_N0214_R022_T32TQP_20201119T120649.npy,STA.IT1908A/l3_mean_europe_2018_2020_005dg.netcdf,IT,32,166,0,1,0,0,0,1,27.01258689,62.73336271,27.78595318
1927,STA-FR31002,STA-FR31002/S2B_MSIL2A_20200806T105619_N0214_R094_T30TXQ_20200806T131026.npy,STA-FR31002/l3_mean_europe_2018_2020_005dg.netcdf,FR,20,162.6,0,0,1,0,0,1,15.80110905,53.43735731,16.78673963
1928,STA_PL0543A,STA_PL0543A/S2B_MSIL2A_20200328T095029_N0214_R079_T33UYT_20200328T122832.npy,STA_PL0543A/l3_mean_europe_2018_2020_005dg.netcdf,PL,206,2345.6,0,0,1,0,0,1,24.33136781,50.82997588,35.77012206
1930,STA-FR41004,STA-FR41004/S2B_MSIL2A_20200622T100559_N0214_R022_T32TNN_20200622T134211.npy,STA-FR41004/l3_mean_europe_2018_2020_005dg.netcdf,FR,30,38.6,0,1,0,0,1,0,6.072375045,55.85626094,17.80306609
1931,STA.IT1648A,STA.IT1648A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT1648A/l3_mean_europe_2018_2020_005dg.netcdf,IT,320,514.8,0,1,0,0,0,1,25.30376081,56.71732716,25.75171608
1935,STA.IT1940A,STA.IT1940A/S2B_MSIL2A_20200703T094039_N0214_R036_T33SXC_20200703T123507.npy,STA.IT1940A/l3_mean_europe_2018_2020_005dg.netcdf,IT,11,171.3,0,0,1,0,0,1,8.813636808,72.60858602,22.30609686
1936,STA-TR390141,STA-TR390141/S2A_MSIL2A_20200828T090601_N0214_R050_T35TNG_20200828T114933.npy,STA-TR390141/l3_mean_europe_2018_2020_005dg.netcdf,TR,208,55.1,0,0,1,0,0,1,21.20514774,41.01762071,53.52972996
1937,STA.03.0502,STA.03.0502/S2B_MSIL2A_20200828T100029_N0214_R122_T33UWQ_20200828T120923.npy,STA.03.0502/l3_mean_europe_2018_2020_005dg.netcdf,AT,570,47.8,1,0,0,0,0,1,5.998770507,64.57660548,17.58455237
1939,STA_ES1781A,STA_ES1781A/S2A_MSIL2A_20200824T110631_N0214_R137_T30STF_20200824T154400.npy,STA_ES1781A/l3_mean_europe_2018_2020_005dg.netcdf,ES,62,170.9,0,0,1,0,0,1,14.08300862,66.89515366,22.85932974
1942,STA.IT1488A,STA.IT1488A/S2B_MSIL2A_20200101T100319_N0213_R122_T33TVF_20200101T114527.npy,STA.IT1488A/l3_mean_europe_2018_2020_005dg.netcdf,IT,71,350.1,0,1,0,1,0,0,23.01573114,59.36899346,27.14254143
1943,STA.IT0940A,STA.IT0940A/S2A_MSIL2A_20200408T101021_N0214_R022_T32TPQ_20200408T161405.npy,STA.IT0940A/l3_mean_europe_2018_2020_005dg.netcdf,IT,50,233.2,0,0,1,0,0,1,28.01113586,57.67212856,30.13888889
1944,STA_ES0126A,STA_ES0126A/S2A_MSIL2A_20200910T105631_N0214_R094_T30TVK_20200910T135152.npy,STA_ES0126A/l3_mean_europe_2018_2020_005dg.netcdf,ES,625,827.3,0,0,1,0,0,1,33.73592165,51.34593651,17.91565637
1948,STA_ES1162A,STA_ES1162A/S2B_MSIL2A_20200819T110629_N0214_R137_T30TUL_20200819T132326.npy,STA_ES1162A/l3_mean_europe_2018_2020_005dg.netcdf,ES,721,64.3,0,1,0,0,1,0,8.980232271,55.43666513,21.20658579
1951,STA.IT2110A,STA.IT2110A/S2A_MSIL2A_20201215T094411_N0214_R036_T33SXD_20201215T122157.npy,STA.IT2110A/l3_mean_europe_2018_2020_005dg.netcdf,IT,758,105.9,0,0,1,0,0,1,19.72788488,44.30847908,21.66893678
1952,STA-BETR001,STA-BETR001/S2A_MSIL2A_20200530T105031_N0214_R051_T31UES_20200530T134211.npy,STA-BETR001/l3_mean_europe_2018_2020_005dg.netcdf,BE,20,7471.5,0,0,1,0,0,1,35.12344666,39.52064463,22.08339202
1953,STA-FR01020,STA-FR01020/S2A_MSIL2A_20200407T104021_N0214_R008_T31UGQ_20200407T113125.npy,STA-FR01020/l3_mean_europe_2018_2020_005dg.netcdf,FR,154,168.4,0,0,1,0,0,1,23.97808659,46.89791738,17.95002295
1956,STA_PL0239A,STA_PL0239A/S2A_MSIL2A_20200919T095031_N0214_R079_T33UYR_20200919T115531.npy,STA_PL0239A/l3_mean_europe_2018_2020_005dg.netcdf,PL,245,471.2,0,0,1,0,0,1,22.19111123,47.55497889,50.51007831
1957,STA-BETN073,STA-BETN073/S2A_MSIL2A_20200917T105031_N0214_R051_T31UFR_20200917T134757.npy,STA-BETN073/l3_mean_europe_2018_2020_005dg.netcdf,BE,160,272.6,1,0,0,0,0,1,11.31916697,51.63034549,19.24325063
1958,STA-FR31033,STA-FR31033/S2B_MSIL2A_20200727T105619_N0214_R094_T30TYR_20200727T144035.npy,STA-FR31033/l3_mean_europe_2018_2020_005dg.netcdf,FR,142,44.7,0,0,1,0,0,1,10.95115207,53.76048603,11.89967404
1960,STA_ES1543A,STA_ES1543A/S2A_MSIL2A_20200220T105051_N0214_R051_T30TYL_20200319T131440.npy,STA_ES1543A/l3_mean_europe_2018_2020_005dg.netcdf,ES,619,86.2,1,0,0,0,0,1,4.449794835,61.10306912,10.51834076
1961,STA_ES1828A,STA_ES1828A/S2B_MSIL2A_20200711T103629_N0214_R008_T31TEE_20200711T140018.npy,STA_ES1828A/l3_mean_europe_2018_2020_005dg.netcdf,ES,30,138.2,0,1,0,0,0,1,6.266648943,61.13060145,18.08075745
1966,STA.DE_DEBY072,STA.DE_DEBY072/S2B_MSIL2A_20200821T100559_N0214_R022_T33UUQ_20200821T130423.npy,STA.DE_DEBY072/l3_mean_europe_2018_2020_005dg.netcdf,DE,755,84.1,1,0,0,0,0,1,5.75001884,75.23399641,13.15864846
1967,STA.IT1204A,STA.IT1204A/S2A_MSIL2A_20200627T101031_N0214_R022_T32TQQ_20200627T120035.npy,STA.IT1204A/l3_mean_europe_2018_2020_005dg.netcdf,IT,4,218.2,0,0,1,0,0,1,27.884273,63.04940908,28.46428571
1968,STA-RO0065A,STA-RO0065A/S2B_MSIL2A_20200823T090559_N0214_R050_T35TMK_20200823T110634.npy,STA-RO0065A/l3_mean_europe_2018_2020_005dg.netcdf,RO,30,7917.1,0,0,1,0,0,1,27.73148403,47.65056397,28.56097633
1969,STA-LT00053,STA-LT00053/S2B_MSIL2A_20200815T095039_N0214_R079_T34VEH_20200815T120650.npy,STA-LT00053/l3_mean_europe_2018_2020_005dg.netcdf,LT,155,31.6,1,0,0,0,0,1,7.313199422,52.79195637,15.88731192
1971,STA.DE_DEST002,STA.DE_DEST002/S2A_MSIL2A_20200421T102021_N0214_R065_T32UPC_20200421T120142.npy,STA.DE_DEST002/l3_mean_europe_2018_2020_005dg.netcdf,DE,47,57.7,0,1,0,0,0,1,14.89052656,57.81078487,16.91467981
1972,STA.IT2009A,STA.IT2009A/S2A_MSIL2A_20200816T101031_N0214_R022_T32TML_20200816T130108.npy,STA.IT2009A/l3_mean_europe_2018_2020_005dg.netcdf,IT,275,77.5,0,0,1,0,0,1,11.34029211,68.00387358,25.15415472
1975,STA.IT2049A,STA.IT2049A/S2A_MSIL2A_20200707T101031_N0214_R022_T32SMJ_20200707T135316.npy,STA.IT2049A/l3_mean_europe_2018_2020_005dg.netcdf,IT,5,125.3,0,0,1,0,0,1,16.88839846,47.16880939,21.2935738
1980,STA.IT0912A,STA.IT0912A/S2A_MSIL2A_20190914T102021_N0213_R065_T32TNR_20190914T140933.npy,STA.IT0912A/l3_mean_europe_2018_2020_005dg.netcdf,IT,77,187.1,0,0,1,0,0,1,28.90464665,51.89243639,30.16455329
1985,STA_ES1661A,STA_ES1661A/S2B_MSIL2A_20200717T105619_N0214_R094_T30TXM_20200717T135336.npy,STA_ES1661A/l3_mean_europe_2018_2020_005dg.netcdf,ES,383,62.5,1,0,0,0,1,0,9.194151195,67.47348768,12.20907419
1987,STA_ES1518A,STA_ES1518A/S2B_MSIL2A_20200711T103629_N0214_R008_T31TEE_20200711T140018.npy,STA_ES1518A/l3_mean_europe_2018_2020_005dg.netcdf,ES,25,252,1,0,0,0,0,1,4.177197865,69.09336124,14.81656238
1989,STA-RO0126A,STA-RO0126A/S2A_MSIL2A_20200825T085601_N0214_R007_T35TNK_20200825T115135.npy,STA-RO0126A/l3_mean_europe_2018_2020_005dg.netcdf,RO,12,58.4,0,0,1,0,0,1,18.19248791,58.58126373,25.06772152
1990,STA-PT04002,STA-PT04002/S2B_MSIL2A_20200822T112119_N0214_R037_T29SNC_20200823T151025.npy,STA-PT04002/l3_mean_europe_2018_2020_005dg.netcdf,PT,53,18.1,1,0,0,0,0,1,2.581126048,78.58479263,22
1992,STA.DE_DERP007,STA.DE_DERP007/S2B_MSIL2A_20200807T102559_N0214_R108_T32UMA_20200807T132026.npy,STA.DE_DERP007/l3_mean_europe_2018_2020_005dg.netcdf,DE,115,2274.9,0,0,1,0,0,1,23.81691842,51.55488629,19.14758201
1994,STA.IT2093A,STA.IT2093A/S2B_MSIL2A_20200524T094029_N0214_R036_T33SWC_20200524T123152.npy,STA.IT2093A/l3_mean_europe_2018_2020_005dg.netcdf,IT,467,140,0,0,1,0,0,1,6.688435909,77.50271158,19.14080691
1997,STA.DE_DEMV017,STA.DE_DEMV017/S2B_MSIL2A_20200807T102559_N0214_R108_T32UPE_20200807T122941.npy,STA.DE_DEMV017/l3_mean_europe_2018_2020_005dg.netcdf,DE,25,45.6,1,0,0,0,0,1,8.207457764,57.75748248,21.18311024
2002,STA_ES1577A,STA_ES1577A/S2B_MSIL2A_20200819T110629_N0214_R137_T30TVP_20200819T132326.npy,STA_ES1577A/l3_mean_europe_2018_2020_005dg.netcdf,ES,10,110.4,0,0,1,0,1,0,14.18196319,52.70022086,22.69666351
2006,STA-NL00495,STA-NL00495/S2A_MSIL2A_20200321T105021_N0214_R051_T31UET_20200321T135104.npy,STA-NL00495/l3_mean_europe_2018_2020_005dg.netcdf,NL,0,1183.2,0,0,1,0,1,0,27.97160009,43.12243605,21.17991313
2007,STA-TR340141,STA-TR340141/S2A_MSIL2A_20200822T084601_N0214_R107_T35TPF_20200822T113326.npy,STA-TR340141/l3_mean_europe_2018_2020_005dg.netcdf,TR,142,2900.1,0,0,1,0,0,1,31.74006579,56.76435321,54.10557969
2008,STA-SK0004R,STA-SK0004R/S2B_MSIL2A_20200822T094039_N0214_R036_T34UDV_20200822T115325.npy,STA-SK0004R/l3_mean_europe_2018_2020_005dg.netcdf,SK,808,92.1,1,0,0,0,0,1,4.423894868,67.22499206,16.65068441
2010,STA.IT2272A,STA.IT2272A/S2B_MSIL2A_20200101T100319_N0213_R122_T33TVF_20200101T114527.npy,STA.IT2272A/l3_mean_europe_2018_2020_005dg.netcdf,IT,39,2634.5,0,0,1,0,0,1,26.10334202,54.16240228,27.61935484
2011,STA-RO0114A,STA-RO0114A/S2A_MSIL2A_20200828T090601_N0214_R050_T35TNL_20200828T114933.npy,STA-RO0114A/l3_mean_europe_2018_2020_005dg.netcdf,RO,16,63.5,0,0,1,0,0,1,18.42292228,75.98208363,17.51833333
2013,STA.IT1176A,STA.IT1176A/S2A_MSIL2A_20200813T100031_N0214_R122_T32TQM_20200813T113828.npy,STA.IT1176A/l3_mean_europe_2018_2020_005dg.netcdf,IT,37,823.7,0,0,1,0,0,1,36.47961165,45.86141494,28.98575499
2015,STA.IT1843A,STA.IT1843A/S2B_MSIL2A_20201216T100329_N0214_R122_T33TUH_20201216T122746.npy,STA.IT1843A/l3_mean_europe_2018_2020_005dg.netcdf,IT,150,169.3,0,0,1,0,0,1,15.14109844,52.39157234,19.96925287
2017,STA.IT1868A,STA.IT1868A/S2B_MSIL2A_20200913T101629_N0214_R065_T32TPR_20200913T131152.npy,STA.IT1868A/l3_mean_europe_2018_2020_005dg.netcdf,IT,22,181.7,0,0,1,0,0,1,25.6361755,55.74162231,26.92358976
2021,STA-RO0155A,STA-RO0155A/S2A_MSIL2A_20200831T092031_N0214_R093_T34TFR_20200831T122905.npy,STA-RO0155A/l3_mean_europe_2018_2020_005dg.netcdf,RO,187,54.8,0,0,1,0,1,0,16.47049656,32.81675105,32.01805157
2022,STA-NL00442,STA-NL00442/S2B_MSIL2A_20200922T104649_N0214_R051_T31UFT_20200927T135033.npy,STA-NL00442/l3_mean_europe_2018_2020_005dg.netcdf,NL,1,848.6,0,0,1,0,0,1,20.92046794,48.35756395,20.16891465
2023,STA.IT2060A,STA.IT2060A/S2B_MSIL2A_20200824T101559_N0214_R065_T32TML_20200824T135410.npy,STA.IT2060A/l3_mean_europe_2018_2020_005dg.netcdf,IT,61,77.5,1,0,0,0,0,1,1.677262261,58.17261919,12.24519774
2027,STA-RO0151A,STA-RO0151A/S2B_MSIL2A_20200905T092029_N0214_R093_T34TFQ_20200905T113748.npy,STA-RO0151A/l3_mean_europe_2018_2020_005dg.netcdf,RO,167,57.3,0,0,1,0,1,0,14.84832929,38.04348126,34.38022535
2028,STA.IT1890A,STA.IT1890A/S2A_MSIL2A_20200522T095041_N0214_R079_T33SVB_20200522T122957.npy,STA.IT1890A/l3_mean_europe_2018_2020_005dg.netcdf,IT,925,64.7,0,0,1,0,0,1,3.189126715,90.728014,14.74281613
2029,STA.IT1997A,STA.IT1997A/S2B_MSIL2A_20200524T094029_N0214_R036_T33SWC_20200524T123152.npy,STA.IT1997A/l3_mean_europe_2018_2020_005dg.netcdf,IT,28,193,0,1,0,0,0,1,9.086391499,68.55565389,20.91416455
2032,STA-NL00807,STA-NL00807/S2A_MSIL2A_20200805T104031_N0214_R008_T32ULD_20200805T121101.npy,STA-NL00807/l3_mean_europe_2018_2020_005dg.netcdf,NL,7,418.5,1,0,0,0,0,1,11.98869665,51.52141226,20.22890504
