AirQualityStation,Countrycode,Altitude,AreaType,StationType,PopulationDensity,no2_average
STA.IT1771A,IT,34,urban,background,262.7,32.25988372
STA.IT1773A,IT,550,rural-regional,background,240.8,5.720253647
STA.IT1791A,IT,1366,rural,background,317.2,7.144024515
STA.IT1910A,IT,30,suburban,background,131.5,22.72433862
STA.IT1911A,IT,202,rural,background,131.5,22.96640374
STA.IT2075A,IT,56,suburban,background,275.5,28.90411851
STA.IT2073A,IT,118,urban,background,262.7,25.49526678
STA.IT2072A,IT,6,rural,background,149.3,18.56153846
STA.IT2094A,IT,660,rural-regional,background,171.3,2.023974471
STA.IT1940A,IT,11,urban,background,171.3,8.813636808
STA.IT1927A,IT,1,rural,background,218.2,22.86363636
STA.IT1924A,IT,48,rural,background,112,24.17348693
STA.IT1920A,IT,131,urban,traffic,262.7,47.00492672
STA.IT1919A,IT,0,rural,background,142.1,23.34615385
STA.IT1918A,IT,9,urban,background,142.1,27.38426295
STA.IT1917A,IT,16,suburban,background,142.1,28.04443648
STA.IT1921A,IT,4,rural,background,262.7,23.43314864
STA.IT1997A,IT,28,suburban,background,193,9.086391499
STA-NL00003,NL,1,urban,background,1968.5,21.51732509
STA-NL00240,NL,4,suburban,traffic,512.3,30.85326036
STA-NL00021,NL,-3,urban,background,1968.5,20.00900943
STA-NL00019,NL,2,urban,background,1968.5,28.14712338
STA-NL00017,NL,4,urban,traffic,1968.5,33.77964356
STA-NL00301,NL,-1,rural,background,261,16.28968345
STA-NL00485,NL,1,urban,industrial,1183.2,26.70138514
STA-BETM802,BE,3,suburban,industrial,1093.8,32.28608924
STA-BETR801,BE,6,urban,background,1093.8,34.31431149
STA-BETR802,BE,6,urban,traffic,1093.8,40.11435638
STA-BETR817,BE,6,suburban,background,1093.8,28.12871228
STA-BETR811,BE,8,suburban,background,1093.8,23.69106951
STA-BETR805,BE,6,urban,traffic,1093.8,40.05458284
STA-BETR803,BE,0,urban,background,1093.8,31.53291858
STA-BETR893,BE,6,suburban,industrial,1093.8,31.75226391
STA-BELHB23,BE,13,suburban,industrial,1093.8,25.58392185
STA-BELAL01,BE,10,suburban,industrial,1093.8,25.59261681
STA-BETR897,BE,5,suburban,industrial,1093.8,32.89530091
STA-FI00928,FI,2,urban,traffic,28.1,13.18101266
STA-BG0045A,BG,41,urban,background,78.3,20.80917146
STA-BG0038A,BG,212,urban,background,51.2,18.13684066
STA-TR390141,TR,208,urban,background,55.1,21.20514774
STA.01.0001,AT,160,suburban,background,96.9,17.02757052
STA-TR740141,TR,13,urban,background,94.3,29.37868782
STA-RO0209A,RO,23,urban,industrial,77.6,17.71691654
STA-RO0208A,RO,12,urban,background,77.6,32.07373647
STA-TR220213,TR,36,urban,background,70,9.965238255
STA-TR220141,TR,41,urban,background,70,19.22920877
STA-TR170221,TR,82,urban,industrial,55.6,15.44086503
STA-SK0047A,SK,214,urban,traffic,130.8,26.71469607
STA-SI0002A,SI,270,urban,traffic,150.7,22.50591598
STA_ES1518A,ES,25,rural,background,252,4.177197865
STA_ES2084A,ES,600,suburban,traffic,210.8,5.625447056
STA_ES1905A,ES,450,urban,traffic,33.7,11.0786851
STA-FR41024,FR,653,rural-regional,background,38.6,1.314895345
STA-NL00002,NL,4,urban,traffic,1968.5,40.27146523
STA-FR31006,FR,36,urban,traffic,162.6,23.9670235
STA-FR31008,FR,43,rural-regional,background,162.6,2.609580977
STA-FR31010,FR,3,suburban,industrial,162.6,6.805520117
STA-FR31013,FR,197,urban,background,88.7,12.71573228
STA-FR31014,FR,227,urban,background,88.7,12.02147196
STA-FR31007,FR,36,urban,background,162.6,13.91620576
STA-FR31021,FR,125,rural-regional,background,88.7,8.281843252
STA-FR31024,FR,106,suburban,background,88.7,4.460666268
STA-FR31039,FR,218,urban,traffic,88.7,26.28451694
STA-FR31040,FR,17,urban,traffic,62,16.50500698
STA-FR31041,FR,49,urban,traffic,44.3,16.54097887
STA-NL00007,NL,2,urban,traffic,1968.5,45.10426434
STA-NL00012,NL,4,urban,traffic,1968.5,35.58748707
STA-NL00014,NL,2,urban,background,1968.5,23.15145608
STA-SK0007R,SK,113,rural,background,138.5,7.064792141
STA-NL00020,NL,4,urban,traffic,1968.5,40.59089136
STA-NL00022,NL,-1,urban,background,1968.5,20.93904507
STA-NL00703,NL,1,rural,background,1746.2,20.35527943
STA-NL00561,NL,1,rural,background,1968.5,26.86195464
STA-NL00564,NL,1,rural,background,1968.5,22.8655092
STA-NL00565,NL,1,rural,background,1968.5,23.43630419
STA-NL00641,NL,-1,rural,traffic,926.1,27.81228949
STA-FR08016,FR,8,urban,background,191.2,18.48397939
STA-FR08020,FR,10,suburban,industrial,191.2,11.75388474
STA-FR08617,FR,75,suburban,background,128.9,8.269304061
STA-FR09017,FR,29,urban,background,58.8,12.38068324
STA-BETN052,BE,27,suburban,background,714.6,18.8989899
STA-BETM702,BE,5,rural,industrial,594.5,21.46855758
STA-BETE704,BE,0,rural,industrial,594.5,19.70234552
STA-BETE703,BE,0,rural,industrial,254.7,18.06184067
STA-FR12030,FR,150,urban,background,218.5,16.60278587
STA-FR12052,FR,311,urban,background,50.5,13.00175959
STA-FR12053,FR,183,urban,background,67.4,6.312206678
STA-FR12004,FR,143,urban,background,218.5,17.58539195
STA.DE_DENW208,DE,36,urban,traffic,2480.8,46.05544193
STA.DE_DENW367,DE,53,urban,traffic,818.1,36.81543561
STA.DE_DENI043,DE,30,suburban,background,113,15.03605809
STA.DE_DENW002,DE,56,suburban,background,818.1,24.6077274
STA.DE_DENW078,DE,42,suburban,background,1204.8,28.8938556
STA.DE_DENW081,DE,44,rural-nearcity,background,260.9,24.59213364
STA.DE_DENW021,DE,30,urban,industrial,1173.7,27.61168424
STA.DE_DENW022,DE,30,suburban,background,2480.8,28.86616593
STA.DE_DENW024,DE,40,urban,background,2817.6,29.51139348
STA.DE_DENW029,DE,95,suburban,background,797.3,21.0056809
STA.DE_DENW038,DE,39,urban,background,1879.9,28.27699725
STA.DE_DENW188,DE,47,urban,traffic,2741.9,46.68998246
STA.DE_DEHE042,DE,172,rural,background,314.1,16.35792423
STA.DE_DEHE061,DE,162,urban,traffic,314.1,43.94212921
Station_GB1047A,GB,136,urban,traffic,5064.1,43.06459409
Station_GB1018A,GB,66,urban,traffic,286.6,17.3110252
Station_GB0954A,GB,22,urban,traffic,396.8,26.74275489
Station_GB0920A,GB,58,urban,background,263.2,14.72808069
STA.IT1996A,IT,532,rural-nearcity,background,39.3,5.359077629
STA.IT2005A,IT,17,suburban,background,47.7,13.36260914
STA.IT2008A,IT,4,urban,background,54.3,8.254354297
STA.IT2011A,IT,736,rural-remote,background,125.3,0.781354261
STA-FR02019,FR,86,urban,background,427.1,15.19693995
STA-FR02043,FR,15,urban,background,427.1,21.36508553
STA-FR03014,FR,59,urban,background,427.1,33.31663228
STA-FR03030,FR,203,suburban,background,427.1,22.73846784
STA-FR03032,FR,132,urban,background,427.1,16.70648661
STA-FR03043,FR,73,urban,background,427.1,25.77809158
Station_GB0726A,GB,19,urban,traffic,214,26.37209654
STA.IT2155A,IT,450,rural-nearcity,background,179.2,9.425429781
STA.IT2107A,IT,343,suburban,industrial,179.2,15.65833662
STA.IT2108A,IT,344,suburban,industrial,179.2,11.94143113
STA.IT2118A,IT,409,urban,traffic,85.4,26.25624921
STA.IT2163A,IT,913,rural,background,259.7,0.535388128
Station_GB0045R,GB,5,rural,background,214,8.928998172
Station_GB0643A,GB,55,urban,background,286.6,17.50539763
Station_GB0633A,GB,60,urban,traffic,263.2,38.99939869
STA.IT1377A,IT,3,urban,background,54.3,23.68931603
STA.IT1378A,IT,10,urban,background,54.3,11.37930004
STA.IT1407A,IT,181,suburban,industrial,39.3,7.726524778
STA.IT1277A,IT,39,urban,background,39.3,7.92204328
STA.IT1427A,IT,511,urban,background,39.3,16.55624768
STA.IT1428A,IT,543,urban,background,39.3,23.70751186
STA.IT1519A,IT,392,rural,background,85.4,8.67102504
STA.IT1529A,IT,550,urban,background,85.4,22.5462497
STA.IT1232A,IT,330,suburban,industrial,179.2,16.61799025
STA-BETR731,BE,6,rural,industrial,594.5,23.87181664
STA-BETR740,BE,5,rural,industrial,594.5,22.16845963
STA-BETR750,BE,6,rural,industrial,254.7,25.97239748
STA.IT1192A,IT,350,suburban,industrial,179.2,40.45649376
STA.IT1847A,IT,1077,suburban,traffic,333.8,19.02612634
STA_ES1557A,ES,210,rural,industrial,142.1,12.03753598
STA-BG0075A,BG,83,urban,background,124.9,33.02561288
STA-BG0083A,BG,51,urban,background,124.9,14.03041796
STA-TR100241,TR,38,urban,background,85.9,26.95950017
STA-TR100313,TR,61,rural,background,85.9,8.369276383
STA-TR160613,TR,87,rural,background,284.2,10.9018571
STA-TR170541,TR,28,urban,background,55.6,12.79414046
STA.DE_DENW206,DE,222,urban,traffic,1767.6,36.65899924
STA.DE_DENW080,DE,208,suburban,background,1767.6,24.16680463
STA.DE_DEHE020,DE,152,urban,background,238.5,29.82632981
STA.DE_DEHE062,DE,190,urban,traffic,195.3,31.1797442
STA.DE_DEHE030,DE,182,urban,background,195.3,22.62604512
STA-FR08714,FR,25,urban,background,116.7,21.27517482
STA-FR08713,FR,50,urban,background,116.7,13.10090227
STA-FR08030,FR,17,urban,traffic,191.2,27.47284908
STA-FR08004,FR,38,urban,traffic,191.2,42.16496434
STA-FR08003,FR,41,urban,background,191.2,26.30843862
STA_ES1359A,ES,469,rural,industrial,33.7,4.31225388
STA_ES1275A,ES,145,suburban,background,718.7,25.14745988
STA_ES1262A,ES,210,urban,traffic,718.7,36.36759976
STA_ES1551A,ES,131,urban,background,718.7,33.29050543
STA_ES0094A,ES,478,rural,industrial,142.1,3.100865902
STA_ES0201A,ES,362,suburban,industrial,142.1,4.574973539
STA_ES1018A,ES,261,urban,traffic,718.7,35.46871759
STA_ES0901A,ES,160,rural,industrial,142.1,11.65156342
STA_ES1891A,ES,133,urban,traffic,718.7,33.37270341
STA_ES1958A,ES,418,rural,industrial,142.1,3.569125493
STA_ES1959A,ES,552,rural,industrial,142.1,2.917559385
STA_ES1778A,ES,693,rural,background,718.7,2.591441229
STA_ES1814A,ES,90,suburban,traffic,718.7,40.42406811
STA_ES1816A,ES,40,urban,background,718.7,23.40693431
STA_ES1817A,ES,84,suburban,traffic,718.7,32.03143326
STA-PT02016,PT,145,urban,background,101.4,14.47860157
STA-PT02006,PT,26,urban,traffic,101.4,27.62152134
STA-PT02004,PT,15,suburban,background,221,9.193656293
STA_ES1530A,ES,850,urban,background,110.4,11.75930594
STA_ES1285A,ES,590,rural,industrial,33.7,2.47716332
STA_ES1433A,ES,262,suburban,background,97,9.751298395
STA.DE_DENW189,DE,158,urban,traffic,2107.1,45.60801312
STA.DE_DENW114,DE,186,urban,background,2107.1,25.62118904
STA_ES1691A,ES,616,suburban,background,86.2,5.768972947
STA_ES1689A,ES,466,rural,background,86.2,5.618948102
STA_PL0494A,PL,173,urban,background,110.6,15.55522277
STA_NO0123A,NO,100,suburban,industrial,6.7,15.78191398
STA_ES1999A,ES,73,urban,traffic,127.8,28.44593939
STA_ES0009R,ES,1360,rural,background,21.2,1.701443639
STA_PL0526A,PL,233,urban,traffic,168.3,37.33524254
STA_PL0184A,PL,265,urban,background,168.3,18.98616353
STA-BG0013A,BG,20,urban,background,124.9,17.1214352
Station_GB0002R,GB,255,rural,background,23.2,4.645318504
STA_NO0116A,NO,5,urban,traffic,18.2,21.62818676
STA_PL0568A,PL,411,suburban,background,286.3,14.53454925
STA_PL0236A,PL,353,urban,background,286.3,13.68942838
STA_PL0238A,PL,236,urban,background,535.5,23.3038063
STA_PL0239A,PL,245,urban,background,471.2,22.19111123
STA_PL0294A,PL,368,urban,background,286.3,16.69242149
STA_PL0241A,PL,271,urban,background,471.2,21.06331048
STA.CZ_TCTN,CZ,285,urban,background,226.7,20.11981051
STA.CZ_TFMI,CZ,290,suburban,background,226.7,15.31401633
STA.CZ_TKAR,CZ,238,urban,background,226.7,18.36324488
STA.CZ_TOCB,CZ,215,urban,traffic,226.7,32.13819762
STA.CZ_TOFF,CZ,220,urban,background,226.7,19.69017243
STA.CZ_TOPO,CZ,242,suburban,background,226.7,14.98239188
STA.CZ_TVER,CZ,203,rural-nearcity,background,226.7,13.75712412
STA.CZ_TTRK,CZ,346,suburban,background,226.7,12.92928953
STA.CZ_TSTD,CZ,231,rural-nearcity,background,226.7,12.8693339
STA.CZ_TRYC,CZ,241,urban,background,226.7,19.42222088
STA.CZ_TOVK,CZ,255,urban,background,226.7,12.94808669
STA.CZ_TOPR,CZ,207,urban,industrial,226.7,23.01630453
Station_GB0033R,GB,180,rural,background,190.6,7.606537488
STA_ES0339A,ES,60,suburban,industrial,33.7,3.6149467
STA-TR4101241,TR,161,urban,background,530,31.34574564
STA-TR4101322,TR,258,suburban,industrial,530,32.66046482
STA-TR410141,TR,8,urban,background,530,40.3605675
STA-TR410641,TR,8,urban,background,530,28.73521183
STA-TR410831,TR,17,urban,traffic,530,44.4333243
STA-TR411021,TR,4,urban,industrial,530,34.39879004
STA-TR411122,TR,25,urban,industrial,530,29.75084274
STA-TR540231,TR,32,urban,traffic,206.8,26.7036028
STA-TR540422,TR,29,suburban,industrial,206.8,32.48644698
STA-TR590341,TR,199,urban,background,160.2,21.58211171
STA-TR590441,TR,177,urban,background,160.2,31.43912987
STA-TR590522,TR,137,suburban,industrial,160.2,20.67121337
STA-TR390441,TR,56,urban,background,55.1,9.263406084
STA-TR390213,TR,149,rural,background,55.1,8.883833371
STA-TR340841,TR,128,urban,background,2900.1,39.25479672
STA-TR340141,TR,142,urban,background,2900.1,31.74006579
STA-TR340241,TR,36,urban,background,2900.1,25.37612607
STA-TR341031,TR,33,urban,traffic,2900.1,64.55625759
STA-TR341841,TR,54,urban,background,2900.1,49.48557178
STA-TR540141,TR,31,urban,background,206.8,38.23295799
STA-TR540331,TR,32,urban,traffic,206.8,25.44090247
STA-RO0184A,RO,445,urban,background,74.1,29.21339458
STA.DE_DENW034,DE,17,urban,industrial,2328.7,30.009696
STA.DE_DERP001,DE,91,urban,background,2263.7,23.92831551
STA.DE_DERP053,DE,103,suburban,background,1333,29.11479363
STA.IT2255A,IT,576,rural,background,823.7,9.5535234
STA.DE_DERP017,DE,600,rural,background,99.9,5.251340894
STA.DE_DENW134,DE,50,urban,traffic,2817.6,43.22842348
STA.DE_DENW082,DE,45,urban,traffic,3001.4,52.87811629
STA.DE_DENW043,DE,113,urban,traffic,2817.6,35.1626925
STA.DE_DENW260,DE,66,urban,traffic,1039.5,36.2609798
STA.DE_DENW247,DE,155,suburban,background,2817.6,30.75139248
STA.DE_DENW207,DE,168,urban,traffic,790.3,43.99544487
STA.DE_DENW136,DE,80,urban,traffic,2095.7,51.25843245
STA-RO0159A,RO,22,urban,background,59.2,32.35220867
STA.DE_DERP041,DE,94,urban,traffic,2263.7,39.95845182
STA.DE_DENW112,DE,36,urban,traffic,2328.7,36.48541442
STA-RS0039A,RS,147,suburban,background,151.3,18.06585409
